insert into account values(12530000, "name30000", 584.20);
insert into account values(12532572, "name32572", 478.42);
insert into account values(12532573, "name32573", 513.18);
insert into account values(12532574, "name32574", 339.14);
insert into account values(12532575, "name32575", 26.83);
insert into account values(12532576, "name32576", 296.52);
insert into account values(12532577, "name32577", 830.36);
insert into account values(12532578, "name32578", 452.29);
insert into account values(12532579, "name32579", 509.50);
insert into account values(12532580, "name32580", 870.05);
insert into account values(12532581, "name32581", 558.86);
insert into account values(12532582, "name32582", 795.71);
insert into account values(12532583, "name32583", 539.73);
insert into account values(12532584, "name32584", 775.12);
insert into account values(12532585, "name32585", 214.81);
insert into account values(12532586, "name32586", 305.49);
insert into account values(12532587, "name32587", 2.12);
insert into account values(12532588, "name32588", 220.18);
insert into account values(12532589, "name32589", 298.35);
insert into account values(12532590, "name32590", 157.01);
insert into account values(12532591, "name32591", 352.55);
insert into account values(12532592, "name32592", 245.29);
insert into account values(12532593, "name32593", 143.33);
insert into account values(12532594, "name32594", 542.32);
insert into account values(12532595, "name32595", 146.40);
insert into account values(12532596, "name32596", 530.39);
insert into account values(12532597, "name32597", 780.55);
insert into account values(12532598, "name32598", 483.95);
insert into account values(12532599, "name32599", 69.39);
insert into account values(12532600, "name32600", 821.48);
insert into account values(12532601, "name32601", 765.47);
insert into account values(12532602, "name32602", 687.81);
insert into account values(12532603, "name32603", 763.39);
insert into account values(12532604, "name32604", 761.34);
insert into account values(12532605, "name32605", 764.32);
insert into account values(12532606, "name32606", 971.84);
insert into account values(12532607, "name32607", 431.76);
insert into account values(12532608, "name32608", 699.19);
insert into account values(12532609, "name32609", 870.22);
insert into account values(12532610, "name32610", 705.81);
insert into account values(12532611, "name32611", 959.63);
insert into account values(12532612, "name32612", 342.17);
insert into account values(12532613, "name32613", 291.06);
insert into account values(12532614, "name32614", 740.70);
insert into account values(12532615, "name32615", 439.12);
insert into account values(12532616, "name32616", 292.19);
insert into account values(12532617, "name32617", 305.09);
insert into account values(12532618, "name32618", 292.57);
insert into account values(12532619, "name32619", 454.99);
insert into account values(12532620, "name32620", 164.36);
insert into account values(12532621, "name32621", 623.98);
insert into account values(12532622, "name32622", 432.94);
insert into account values(12532623, "name32623", 948.37);
insert into account values(12532624, "name32624", 431.15);
insert into account values(12532625, "name32625", 42.81);
insert into account values(12532626, "name32626", 758.70);
insert into account values(12532627, "name32627", 335.37);
insert into account values(12532628, "name32628", 120.13);
insert into account values(12532629, "name32629", 955.21);
insert into account values(12532630, "name32630", 108.55);
insert into account values(12532631, "name32631", 855.41);
insert into account values(12532632, "name32632", 210.57);
insert into account values(12532633, "name32633", 298.66);
insert into account values(12532634, "name32634", 314.55);
insert into account values(12532635, "name32635", 722.74);
insert into account values(12532636, "name32636", 900.62);
insert into account values(12532637, "name32637", 643.77);
insert into account values(12532638, "name32638", 674.12);
insert into account values(12532639, "name32639", 972.02);
insert into account values(12532640, "name32640", 833.97);
insert into account values(12532641, "name32641", 607.94);
insert into account values(12532642, "name32642", 558.74);
insert into account values(12532643, "name32643", 197.08);
insert into account values(12532644, "name32644", 351.35);
insert into account values(12532645, "name32645", 353.41);
insert into account values(12532646, "name32646", 768.00);
insert into account values(12532647, "name32647", 50.35);
insert into account values(12532648, "name32648", 631.09);
insert into account values(12532649, "name32649", 206.06);
insert into account values(12532650, "name32650", 872.23);
insert into account values(12532651, "name32651", 372.74);
insert into account values(12532652, "name32652", 924.83);
insert into account values(12532653, "name32653", 241.10);
insert into account values(12532654, "name32654", 255.67);
insert into account values(12532655, "name32655", 461.12);
insert into account values(12532656, "name32656", 905.20);
insert into account values(12532657, "name32657", 345.19);
insert into account values(12532658, "name32658", 671.68);
insert into account values(12532659, "name32659", 229.54);
insert into account values(12532660, "name32660", 122.88);
insert into account values(12532661, "name32661", 746.92);
insert into account values(12532662, "name32662", 48.18);
insert into account values(12532663, "name32663", 622.71);
insert into account values(12532664, "name32664", 663.00);
insert into account values(12532665, "name32665", 315.34);
insert into account values(12532666, "name32666", 781.70);
insert into account values(12532667, "name32667", 427.12);
insert into account values(12532668, "name32668", 810.26);
insert into account values(12532669, "name32669", 806.11);
insert into account values(12532670, "name32670", 785.83);
insert into account values(12532671, "name32671", 373.32);
insert into account values(12532672, "name32672", 823.26);
insert into account values(12532673, "name32673", 855.03);
insert into account values(12532674, "name32674", 460.37);
insert into account values(12532675, "name32675", 924.75);
insert into account values(12532676, "name32676", 105.95);
insert into account values(12532677, "name32677", 928.00);
insert into account values(12532678, "name32678", 162.06);
insert into account values(12532679, "name32679", 318.20);
insert into account values(12532680, "name32680", 782.44);
insert into account values(12532681, "name32681", 631.34);
insert into account values(12532682, "name32682", 484.13);
insert into account values(12532683, "name32683", 395.99);
insert into account values(12532684, "name32684", 248.79);
insert into account values(12532685, "name32685", 814.59);
insert into account values(12532686, "name32686", 198.51);
insert into account values(12532687, "name32687", 849.60);
insert into account values(12532688, "name32688", 494.63);
insert into account values(12532689, "name32689", 704.13);
insert into account values(12532690, "name32690", 238.14);
insert into account values(12532691, "name32691", 840.11);
insert into account values(12532692, "name32692", 931.16);
insert into account values(12532693, "name32693", 847.30);
insert into account values(12532694, "name32694", 277.13);
insert into account values(12532695, "name32695", 623.61);
insert into account values(12532696, "name32696", 481.22);
insert into account values(12532697, "name32697", 509.10);
insert into account values(12532698, "name32698", 418.33);
insert into account values(12532699, "name32699", 909.32);
insert into account values(12532700, "name32700", 998.03);
insert into account values(12532701, "name32701", 197.65);
insert into account values(12532702, "name32702", 52.75);
insert into account values(12532703, "name32703", 912.50);
insert into account values(12532704, "name32704", 838.71);
insert into account values(12532705, "name32705", 514.11);
insert into account values(12532706, "name32706", 290.91);
insert into account values(12532707, "name32707", 50.16);
insert into account values(12532708, "name32708", 100.23);
insert into account values(12532709, "name32709", 254.09);
insert into account values(12532710, "name32710", 18.64);
insert into account values(12532711, "name32711", 829.64);
insert into account values(12532712, "name32712", 962.88);
insert into account values(12532713, "name32713", 363.71);
insert into account values(12532714, "name32714", 41.93);
insert into account values(12532715, "name32715", 821.23);
insert into account values(12532716, "name32716", 172.46);
insert into account values(12532717, "name32717", 219.52);
insert into account values(12532718, "name32718", 659.07);
insert into account values(12532719, "name32719", 442.47);
insert into account values(12532720, "name32720", 17.61);
insert into account values(12532721, "name32721", 507.10);
insert into account values(12532722, "name32722", 741.54);
insert into account values(12532723, "name32723", 258.47);
insert into account values(12532724, "name32724", 284.53);
insert into account values(12532725, "name32725", 849.08);
insert into account values(12532726, "name32726", 805.61);
insert into account values(12532727, "name32727", 69.34);
insert into account values(12532728, "name32728", 215.05);
insert into account values(12532729, "name32729", 247.69);
insert into account values(12532730, "name32730", 711.88);
insert into account values(12532731, "name32731", 372.81);
insert into account values(12532732, "name32732", 347.15);
insert into account values(12532733, "name32733", 891.27);
insert into account values(12532734, "name32734", 745.94);
insert into account values(12532735, "name32735", 372.74);
insert into account values(12532736, "name32736", 157.65);
insert into account values(12532737, "name32737", 536.88);
insert into account values(12532738, "name32738", 957.84);
insert into account values(12532739, "name32739", 793.68);
insert into account values(12532740, "name32740", 946.75);
insert into account values(12532741, "name32741", 144.72);
insert into account values(12532742, "name32742", 920.77);
insert into account values(12532743, "name32743", 293.34);
insert into account values(12532744, "name32744", 949.35);
insert into account values(12532745, "name32745", 968.79);
insert into account values(12532746, "name32746", 648.00);
insert into account values(12532747, "name32747", 166.37);
insert into account values(12532748, "name32748", 670.71);
insert into account values(12532749, "name32749", 516.31);
insert into account values(12532750, "name32750", 704.27);
insert into account values(12532751, "name32751", 978.35);
insert into account values(12532752, "name32752", 628.73);
insert into account values(12532753, "name32753", 282.32);
insert into account values(12532754, "name32754", 965.23);
insert into account values(12532755, "name32755", 268.69);
insert into account values(12532756, "name32756", 414.26);
insert into account values(12532757, "name32757", 830.25);
insert into account values(12532758, "name32758", 373.77);
insert into account values(12532759, "name32759", 325.39);
insert into account values(12532760, "name32760", 704.37);
insert into account values(12532761, "name32761", 823.72);
insert into account values(12532762, "name32762", 762.27);
insert into account values(12532763, "name32763", 442.57);
insert into account values(12532764, "name32764", 294.07);
insert into account values(12532765, "name32765", 613.11);
insert into account values(12532766, "name32766", 554.62);
insert into account values(12532767, "name32767", 546.47);
insert into account values(12532768, "name32768", 345.68);
insert into account values(12532769, "name32769", 691.29);
insert into account values(12532770, "name32770", 414.09);
insert into account values(12532771, "name32771", 2.41);
insert into account values(12532772, "name32772", 663.43);
insert into account values(12532773, "name32773", 815.52);
insert into account values(12532774, "name32774", 673.89);
insert into account values(12532775, "name32775", 981.60);
insert into account values(12532776, "name32776", 233.45);
insert into account values(12532777, "name32777", 161.91);
insert into account values(12532778, "name32778", 625.35);
insert into account values(12532779, "name32779", 888.56);
insert into account values(12532780, "name32780", 98.36);
insert into account values(12532781, "name32781", 29.60);
insert into account values(12532782, "name32782", 217.27);
insert into account values(12532783, "name32783", 157.51);
insert into account values(12532784, "name32784", 833.62);
insert into account values(12532785, "name32785", 261.66);
insert into account values(12532786, "name32786", 604.35);
insert into account values(12532787, "name32787", 275.91);
insert into account values(12532788, "name32788", 250.17);
insert into account values(12532789, "name32789", 414.22);
insert into account values(12532790, "name32790", 403.94);
insert into account values(12532791, "name32791", 262.29);
insert into account values(12532792, "name32792", 571.07);
insert into account values(12532793, "name32793", 780.07);
insert into account values(12532794, "name32794", 54.51);
insert into account values(12532795, "name32795", 725.69);
insert into account values(12532796, "name32796", 867.13);
insert into account values(12532797, "name32797", 132.12);
insert into account values(12532798, "name32798", 676.20);
insert into account values(12532799, "name32799", 661.84);
insert into account values(12532800, "name32800", 753.21);
insert into account values(12532801, "name32801", 784.63);
insert into account values(12532802, "name32802", 682.51);
insert into account values(12532803, "name32803", 55.05);
insert into account values(12532804, "name32804", 101.94);
insert into account values(12532805, "name32805", 512.75);
insert into account values(12532806, "name32806", 812.38);
insert into account values(12532807, "name32807", 666.05);
insert into account values(12532808, "name32808", 657.33);
insert into account values(12532809, "name32809", 618.46);
insert into account values(12532810, "name32810", 40.24);
insert into account values(12532811, "name32811", 345.47);
insert into account values(12532812, "name32812", 844.58);
insert into account values(12532813, "name32813", 584.26);
insert into account values(12532814, "name32814", 124.81);
insert into account values(12532815, "name32815", 993.34);
insert into account values(12532816, "name32816", 273.14);
insert into account values(12532817, "name32817", 126.20);
insert into account values(12532818, "name32818", 202.42);
insert into account values(12532819, "name32819", 691.22);
insert into account values(12532820, "name32820", 800.66);
insert into account values(12532821, "name32821", 363.02);
insert into account values(12532822, "name32822", 470.97);
insert into account values(12532823, "name32823", 477.26);
insert into account values(12532824, "name32824", 249.66);
insert into account values(12532825, "name32825", 604.04);
insert into account values(12532826, "name32826", 531.78);
insert into account values(12532827, "name32827", 87.08);
insert into account values(12532828, "name32828", 515.76);
insert into account values(12532829, "name32829", 449.88);
insert into account values(12532830, "name32830", 131.49);
insert into account values(12532831, "name32831", 481.70);
insert into account values(12532832, "name32832", 987.29);
insert into account values(12532833, "name32833", 60.34);
insert into account values(12532834, "name32834", 487.84);
insert into account values(12532835, "name32835", 842.13);
insert into account values(12532836, "name32836", 863.71);
insert into account values(12532837, "name32837", 337.70);
insert into account values(12532838, "name32838", 574.20);
insert into account values(12532839, "name32839", 577.91);
insert into account values(12532840, "name32840", 280.64);
insert into account values(12532841, "name32841", 362.15);
insert into account values(12532842, "name32842", 97.74);
insert into account values(12532843, "name32843", 581.67);
insert into account values(12532844, "name32844", 960.81);
insert into account values(12532845, "name32845", 173.68);
insert into account values(12532846, "name32846", 858.70);
insert into account values(12532847, "name32847", 47.90);
insert into account values(12532848, "name32848", 518.94);
insert into account values(12532849, "name32849", 107.37);
insert into account values(12532850, "name32850", 434.27);
insert into account values(12532851, "name32851", 401.21);
insert into account values(12532852, "name32852", 668.09);
insert into account values(12532853, "name32853", 313.21);
insert into account values(12532854, "name32854", 224.28);
insert into account values(12532855, "name32855", 14.70);
insert into account values(12532856, "name32856", 964.49);
insert into account values(12532857, "name32857", 533.05);
insert into account values(12532858, "name32858", 366.26);
insert into account values(12532859, "name32859", 74.92);
insert into account values(12532860, "name32860", 378.95);
insert into account values(12532861, "name32861", 284.14);
insert into account values(12532862, "name32862", 577.81);
insert into account values(12532863, "name32863", 737.12);
insert into account values(12532864, "name32864", 370.99);
insert into account values(12532865, "name32865", 904.22);
insert into account values(12532866, "name32866", 51.18);
insert into account values(12532867, "name32867", 291.99);
insert into account values(12532868, "name32868", 788.45);
insert into account values(12532869, "name32869", 209.34);
insert into account values(12532870, "name32870", 22.81);
insert into account values(12532871, "name32871", 462.28);
insert into account values(12532872, "name32872", 741.46);
insert into account values(12532873, "name32873", 998.10);
insert into account values(12532874, "name32874", 586.05);
insert into account values(12532875, "name32875", 812.26);
insert into account values(12532876, "name32876", 283.54);
insert into account values(12532877, "name32877", 80.92);
insert into account values(12532878, "name32878", 158.07);
insert into account values(12532879, "name32879", 378.98);
insert into account values(12532880, "name32880", 587.99);
insert into account values(12532881, "name32881", 0.83);
insert into account values(12532882, "name32882", 323.33);
insert into account values(12532883, "name32883", 607.77);
insert into account values(12532884, "name32884", 736.18);
insert into account values(12532885, "name32885", 949.93);
insert into account values(12532886, "name32886", 186.89);
insert into account values(12532887, "name32887", 321.15);
insert into account values(12532888, "name32888", 962.42);
insert into account values(12532889, "name32889", 782.88);
insert into account values(12532890, "name32890", 714.29);
insert into account values(12532891, "name32891", 369.47);
insert into account values(12532892, "name32892", 461.21);
insert into account values(12532893, "name32893", 243.74);
insert into account values(12532894, "name32894", 18.72);
insert into account values(12532895, "name32895", 202.71);
insert into account values(12532896, "name32896", 186.94);
insert into account values(12532897, "name32897", 344.52);
insert into account values(12532898, "name32898", 672.22);
insert into account values(12532899, "name32899", 252.03);
insert into account values(12532900, "name32900", 267.93);
insert into account values(12532901, "name32901", 389.60);
insert into account values(12532902, "name32902", 292.77);
insert into account values(12532903, "name32903", 204.41);
insert into account values(12532904, "name32904", 24.10);
insert into account values(12532905, "name32905", 789.79);
insert into account values(12532906, "name32906", 638.19);
insert into account values(12532907, "name32907", 418.82);
insert into account values(12532908, "name32908", 814.28);
insert into account values(12532909, "name32909", 463.42);
insert into account values(12532910, "name32910", 141.10);
insert into account values(12532911, "name32911", 744.72);
insert into account values(12532912, "name32912", 627.31);
insert into account values(12532913, "name32913", 115.19);
insert into account values(12532914, "name32914", 9.17);
insert into account values(12532915, "name32915", 872.94);
insert into account values(12532916, "name32916", 608.54);
insert into account values(12532917, "name32917", 746.43);
insert into account values(12532918, "name32918", 815.96);
insert into account values(12532919, "name32919", 109.06);
insert into account values(12532920, "name32920", 348.46);
insert into account values(12532921, "name32921", 873.06);
insert into account values(12532922, "name32922", 739.56);
insert into account values(12532923, "name32923", 922.25);
insert into account values(12532924, "name32924", 826.18);
insert into account values(12532925, "name32925", 612.55);
insert into account values(12532926, "name32926", 70.98);
insert into account values(12532927, "name32927", 299.22);
insert into account values(12532928, "name32928", 399.51);
insert into account values(12532929, "name32929", 138.83);
insert into account values(12532930, "name32930", 95.50);
insert into account values(12532931, "name32931", 241.88);
insert into account values(12532932, "name32932", 235.10);
insert into account values(12532933, "name32933", 410.94);
insert into account values(12532934, "name32934", 947.29);
insert into account values(12532935, "name32935", 409.37);
insert into account values(12532936, "name32936", 845.91);
insert into account values(12532937, "name32937", 738.33);
insert into account values(12532938, "name32938", 434.58);
insert into account values(12532939, "name32939", 554.45);
insert into account values(12532940, "name32940", 157.17);
insert into account values(12532941, "name32941", 990.51);
insert into account values(12532942, "name32942", 542.59);
insert into account values(12532943, "name32943", 179.04);
insert into account values(12532944, "name32944", 838.69);
insert into account values(12532945, "name32945", 568.80);
insert into account values(12532946, "name32946", 339.31);
insert into account values(12532947, "name32947", 135.16);
insert into account values(12532948, "name32948", 678.86);
insert into account values(12532949, "name32949", 26.61);
insert into account values(12532950, "name32950", 894.15);
insert into account values(12532951, "name32951", 504.63);
insert into account values(12532952, "name32952", 642.18);
insert into account values(12532953, "name32953", 492.57);
insert into account values(12532954, "name32954", 815.38);
insert into account values(12532955, "name32955", 586.61);
insert into account values(12532956, "name32956", 924.40);
insert into account values(12532957, "name32957", 774.76);
insert into account values(12532958, "name32958", 289.10);
insert into account values(12532959, "name32959", 873.04);
insert into account values(12532960, "name32960", 554.64);
insert into account values(12532961, "name32961", 277.10);
insert into account values(12532962, "name32962", 25.67);
insert into account values(12532963, "name32963", 217.15);
insert into account values(12532964, "name32964", 36.81);
insert into account values(12532965, "name32965", 528.21);
insert into account values(12532966, "name32966", 294.26);
insert into account values(12532967, "name32967", 98.79);
insert into account values(12532968, "name32968", 810.54);
insert into account values(12532969, "name32969", 110.54);
insert into account values(12532970, "name32970", 694.73);
insert into account values(12532971, "name32971", 517.21);
insert into account values(12532972, "name32972", 938.39);
insert into account values(12532973, "name32973", 562.84);
insert into account values(12532974, "name32974", 646.31);
insert into account values(12532975, "name32975", 823.52);
insert into account values(12532976, "name32976", 396.73);
insert into account values(12532977, "name32977", 973.25);
insert into account values(12532978, "name32978", 53.47);
insert into account values(12532979, "name32979", 100.62);
insert into account values(12532980, "name32980", 222.61);
insert into account values(12532981, "name32981", 90.13);
insert into account values(12532982, "name32982", 69.98);
insert into account values(12532983, "name32983", 599.24);
insert into account values(12532984, "name32984", 911.53);
insert into account values(12532985, "name32985", 684.78);
insert into account values(12532986, "name32986", 332.58);
insert into account values(12532987, "name32987", 245.29);
insert into account values(12532988, "name32988", 382.26);
insert into account values(12532989, "name32989", 528.10);
insert into account values(12532990, "name32990", 533.05);
insert into account values(12532991, "name32991", 606.95);
insert into account values(12532992, "name32992", 636.58);
insert into account values(12532993, "name32993", 602.23);
insert into account values(12532994, "name32994", 542.40);
insert into account values(12532995, "name32995", 666.43);
insert into account values(12532996, "name32996", 665.91);
insert into account values(12532997, "name32997", 56.11);
insert into account values(12532998, "name32998", 906.04);
insert into account values(12532999, "name32999", 492.45);
insert into account values(12533000, "name33000", 831.60);
insert into account values(12533001, "name33001", 971.50);
insert into account values(12533002, "name33002", 989.84);
insert into account values(12533003, "name33003", 810.62);
insert into account values(12533004, "name33004", 153.98);
insert into account values(12533005, "name33005", 21.52);
insert into account values(12533006, "name33006", 69.05);
insert into account values(12533007, "name33007", 642.09);
insert into account values(12533008, "name33008", 677.91);
insert into account values(12533009, "name33009", 935.22);
insert into account values(12533010, "name33010", 3.22);
insert into account values(12533011, "name33011", 429.11);
insert into account values(12533012, "name33012", 165.78);
insert into account values(12533013, "name33013", 855.48);
insert into account values(12533014, "name33014", 794.24);
insert into account values(12533015, "name33015", 396.25);
insert into account values(12533016, "name33016", 881.69);
insert into account values(12533017, "name33017", 902.58);
insert into account values(12533018, "name33018", 838.39);
insert into account values(12533019, "name33019", 26.32);
insert into account values(12533020, "name33020", 631.34);
insert into account values(12533021, "name33021", 486.41);
insert into account values(12533022, "name33022", 112.49);
insert into account values(12533023, "name33023", 979.29);
insert into account values(12533024, "name33024", 342.30);
insert into account values(12533025, "name33025", 925.73);
insert into account values(12533026, "name33026", 876.68);
insert into account values(12533027, "name33027", 439.82);
insert into account values(12533028, "name33028", 394.65);
insert into account values(12533029, "name33029", 812.35);
insert into account values(12533030, "name33030", 255.52);
insert into account values(12533031, "name33031", 368.92);
insert into account values(12533032, "name33032", 716.04);
insert into account values(12533033, "name33033", 377.43);
insert into account values(12533034, "name33034", 764.73);
insert into account values(12533035, "name33035", 51.38);
insert into account values(12533036, "name33036", 566.45);
insert into account values(12533037, "name33037", 918.50);
insert into account values(12533038, "name33038", 66.24);
insert into account values(12533039, "name33039", 523.02);
insert into account values(12533040, "name33040", 231.88);
insert into account values(12533041, "name33041", 283.56);
insert into account values(12533042, "name33042", 17.85);
insert into account values(12533043, "name33043", 913.31);
insert into account values(12533044, "name33044", 312.31);
insert into account values(12533045, "name33045", 719.74);
insert into account values(12533046, "name33046", 957.83);
insert into account values(12533047, "name33047", 564.98);
insert into account values(12533048, "name33048", 670.18);
insert into account values(12533049, "name33049", 249.74);
insert into account values(12533050, "name33050", 124.04);
insert into account values(12533051, "name33051", 719.63);
insert into account values(12533052, "name33052", 300.88);
insert into account values(12533053, "name33053", 360.32);
insert into account values(12533054, "name33054", 908.03);
insert into account values(12533055, "name33055", 953.71);
insert into account values(12533056, "name33056", 251.10);
insert into account values(12533057, "name33057", 274.49);
insert into account values(12533058, "name33058", 879.31);
insert into account values(12533059, "name33059", 818.48);
insert into account values(12533060, "name33060", 12.89);
insert into account values(12533061, "name33061", 517.42);
insert into account values(12533062, "name33062", 502.28);
insert into account values(12533063, "name33063", 430.23);
insert into account values(12533064, "name33064", 12.65);
insert into account values(12533065, "name33065", 370.59);
insert into account values(12533066, "name33066", 379.59);
insert into account values(12533067, "name33067", 689.47);
insert into account values(12533068, "name33068", 18.58);
insert into account values(12533069, "name33069", 16.13);
insert into account values(12533070, "name33070", 244.38);
insert into account values(12533071, "name33071", 898.48);
insert into account values(12533072, "name33072", 231.90);
insert into account values(12533073, "name33073", 326.79);
insert into account values(12533074, "name33074", 840.57);
insert into account values(12533075, "name33075", 215.09);
insert into account values(12533076, "name33076", 352.19);
insert into account values(12533077, "name33077", 712.76);
insert into account values(12533078, "name33078", 110.75);
insert into account values(12533079, "name33079", 937.41);
insert into account values(12533080, "name33080", 376.59);
insert into account values(12533081, "name33081", 935.50);
insert into account values(12533082, "name33082", 390.72);
insert into account values(12533083, "name33083", 244.27);
insert into account values(12533084, "name33084", 221.77);
insert into account values(12533085, "name33085", 25.74);
insert into account values(12533086, "name33086", 792.63);
insert into account values(12533087, "name33087", 976.62);
insert into account values(12533088, "name33088", 539.33);
insert into account values(12533089, "name33089", 770.01);
insert into account values(12533090, "name33090", 34.14);
insert into account values(12533091, "name33091", 580.19);
insert into account values(12533092, "name33092", 68.45);
insert into account values(12533093, "name33093", 478.84);
insert into account values(12533094, "name33094", 721.91);
insert into account values(12533095, "name33095", 730.27);
insert into account values(12533096, "name33096", 211.00);
insert into account values(12533097, "name33097", 321.03);
insert into account values(12533098, "name33098", 495.21);
insert into account values(12533099, "name33099", 695.45);
insert into account values(12533100, "name33100", 121.04);
insert into account values(12533101, "name33101", 413.38);
insert into account values(12533102, "name33102", 521.36);
insert into account values(12533103, "name33103", 807.41);
insert into account values(12533104, "name33104", 485.65);
insert into account values(12533105, "name33105", 25.98);
insert into account values(12533106, "name33106", 586.52);
insert into account values(12533107, "name33107", 366.50);
insert into account values(12533108, "name33108", 179.76);
insert into account values(12533109, "name33109", 731.92);
insert into account values(12533110, "name33110", 640.11);
insert into account values(12533111, "name33111", 462.21);
insert into account values(12533112, "name33112", 548.23);
insert into account values(12533113, "name33113", 435.02);
insert into account values(12533114, "name33114", 46.44);
insert into account values(12533115, "name33115", 52.74);
insert into account values(12533116, "name33116", 786.97);
insert into account values(12533117, "name33117", 321.78);
insert into account values(12533118, "name33118", 259.38);
insert into account values(12533119, "name33119", 92.10);
insert into account values(12533120, "name33120", 162.90);
insert into account values(12533121, "name33121", 650.47);
insert into account values(12533122, "name33122", 329.08);
insert into account values(12533123, "name33123", 495.54);
insert into account values(12533124, "name33124", 35.29);
insert into account values(12533125, "name33125", 183.52);
insert into account values(12533126, "name33126", 212.71);
insert into account values(12533127, "name33127", 586.11);
insert into account values(12533128, "name33128", 578.26);
insert into account values(12533129, "name33129", 532.95);
insert into account values(12533130, "name33130", 256.28);
insert into account values(12533131, "name33131", 300.98);
insert into account values(12533132, "name33132", 857.01);
insert into account values(12533133, "name33133", 392.38);
insert into account values(12533134, "name33134", 201.25);
insert into account values(12533135, "name33135", 251.07);
insert into account values(12533136, "name33136", 491.98);
insert into account values(12533137, "name33137", 344.29);
insert into account values(12533138, "name33138", 368.37);
insert into account values(12533139, "name33139", 48.16);
insert into account values(12533140, "name33140", 469.77);
insert into account values(12533141, "name33141", 317.50);
insert into account values(12533142, "name33142", 517.39);
insert into account values(12533143, "name33143", 353.53);
insert into account values(12533144, "name33144", 403.30);
insert into account values(12533145, "name33145", 965.37);
insert into account values(12533146, "name33146", 215.98);
insert into account values(12533147, "name33147", 962.93);
insert into account values(12533148, "name33148", 11.34);
insert into account values(12533149, "name33149", 191.53);
insert into account values(12533150, "name33150", 927.71);
insert into account values(12533151, "name33151", 709.92);
insert into account values(12533152, "name33152", 479.46);
insert into account values(12533153, "name33153", 336.18);
insert into account values(12533154, "name33154", 580.66);
insert into account values(12533155, "name33155", 682.44);
insert into account values(12533156, "name33156", 952.23);
insert into account values(12533157, "name33157", 447.09);
insert into account values(12533158, "name33158", 449.45);
insert into account values(12533159, "name33159", 309.40);
insert into account values(12533160, "name33160", 860.03);
insert into account values(12533161, "name33161", 414.54);
insert into account values(12533162, "name33162", 684.66);
insert into account values(12533163, "name33163", 123.22);
insert into account values(12533164, "name33164", 382.79);
insert into account values(12533165, "name33165", 672.09);
insert into account values(12533166, "name33166", 320.45);
insert into account values(12533167, "name33167", 924.83);
insert into account values(12533168, "name33168", 349.60);
insert into account values(12533169, "name33169", 106.86);
insert into account values(12533170, "name33170", 593.02);
insert into account values(12533171, "name33171", 979.30);
insert into account values(12533172, "name33172", 382.01);
insert into account values(12533173, "name33173", 310.61);
insert into account values(12533174, "name33174", 857.42);
insert into account values(12533175, "name33175", 217.48);
insert into account values(12533176, "name33176", 969.76);
insert into account values(12533177, "name33177", 914.46);
insert into account values(12533178, "name33178", 117.13);
insert into account values(12533179, "name33179", 739.26);
insert into account values(12533180, "name33180", 589.13);
insert into account values(12533181, "name33181", 778.29);
insert into account values(12533182, "name33182", 358.26);
insert into account values(12533183, "name33183", 320.78);
insert into account values(12533184, "name33184", 906.23);
insert into account values(12533185, "name33185", 556.44);
insert into account values(12533186, "name33186", 481.20);
insert into account values(12533187, "name33187", 34.53);
insert into account values(12533188, "name33188", 394.96);
insert into account values(12533189, "name33189", 35.49);
insert into account values(12533190, "name33190", 890.20);
insert into account values(12533191, "name33191", 918.70);
insert into account values(12533192, "name33192", 682.29);
insert into account values(12533193, "name33193", 667.55);
insert into account values(12533194, "name33194", 443.53);
insert into account values(12533195, "name33195", 611.13);
insert into account values(12533196, "name33196", 380.24);
insert into account values(12533197, "name33197", 720.90);
insert into account values(12533198, "name33198", 109.27);
insert into account values(12533199, "name33199", 776.24);
insert into account values(12533200, "name33200", 909.55);
insert into account values(12533201, "name33201", 582.90);
insert into account values(12533202, "name33202", 281.76);
insert into account values(12533203, "name33203", 996.65);
insert into account values(12533204, "name33204", 475.10);
insert into account values(12533205, "name33205", 55.03);
insert into account values(12533206, "name33206", 785.61);
insert into account values(12533207, "name33207", 694.62);
insert into account values(12533208, "name33208", 353.52);
insert into account values(12533209, "name33209", 257.49);
insert into account values(12533210, "name33210", 385.93);
insert into account values(12533211, "name33211", 875.00);
insert into account values(12533212, "name33212", 240.09);
insert into account values(12533213, "name33213", 989.33);
insert into account values(12533214, "name33214", 529.34);
insert into account values(12533215, "name33215", 645.28);
insert into account values(12533216, "name33216", 833.35);
insert into account values(12533217, "name33217", 658.52);
insert into account values(12533218, "name33218", 991.29);
insert into account values(12533219, "name33219", 673.35);
insert into account values(12533220, "name33220", 929.25);
insert into account values(12533221, "name33221", 397.08);
insert into account values(12533222, "name33222", 622.03);
insert into account values(12533223, "name33223", 107.55);
insert into account values(12533224, "name33224", 812.07);
insert into account values(12533225, "name33225", 886.56);
insert into account values(12533226, "name33226", 349.97);
insert into account values(12533227, "name33227", 674.19);
insert into account values(12533228, "name33228", 511.02);
insert into account values(12533229, "name33229", 229.44);
insert into account values(12533230, "name33230", 470.78);
insert into account values(12533231, "name33231", 152.15);
insert into account values(12533232, "name33232", 751.88);
insert into account values(12533233, "name33233", 697.59);
insert into account values(12533234, "name33234", 226.09);
insert into account values(12533235, "name33235", 551.48);
insert into account values(12533236, "name33236", 998.45);
