insert into account values(12570000, "name70000", 840.03);
insert into account values(12571041, "name71041", 380.71);
insert into account values(12571042, "name71042", 162.41);
insert into account values(12571043, "name71043", 315.32);
insert into account values(12571044, "name71044", 572.50);
insert into account values(12571045, "name71045", 788.77);
insert into account values(12571046, "name71046", 55.48);
insert into account values(12571047, "name71047", 185.82);
insert into account values(12571048, "name71048", 616.79);
insert into account values(12571049, "name71049", 495.68);
insert into account values(12571050, "name71050", 158.14);
insert into account values(12571051, "name71051", 634.86);
insert into account values(12571052, "name71052", 443.67);
insert into account values(12571053, "name71053", 775.31);
insert into account values(12571054, "name71054", 312.89);
insert into account values(12571055, "name71055", 782.75);
insert into account values(12571056, "name71056", 228.33);
insert into account values(12571057, "name71057", 461.77);
insert into account values(12571058, "name71058", 429.21);
insert into account values(12571059, "name71059", 48.80);
insert into account values(12571060, "name71060", 216.70);
insert into account values(12571061, "name71061", 460.27);
insert into account values(12571062, "name71062", 869.81);
insert into account values(12571063, "name71063", 503.63);
insert into account values(12571064, "name71064", 828.17);
insert into account values(12571065, "name71065", 375.53);
insert into account values(12571066, "name71066", 137.99);
insert into account values(12571067, "name71067", 613.12);
insert into account values(12571068, "name71068", 631.27);
insert into account values(12571069, "name71069", 989.40);
insert into account values(12571070, "name71070", 470.76);
insert into account values(12571071, "name71071", 77.47);
insert into account values(12571072, "name71072", 248.99);
insert into account values(12571073, "name71073", 461.45);
insert into account values(12571074, "name71074", 659.86);
insert into account values(12571075, "name71075", 912.12);
insert into account values(12571076, "name71076", 820.98);
insert into account values(12571077, "name71077", 712.35);
insert into account values(12571078, "name71078", 962.54);
insert into account values(12571079, "name71079", 206.27);
insert into account values(12571080, "name71080", 193.83);
insert into account values(12571081, "name71081", 610.61);
insert into account values(12571082, "name71082", 713.23);
insert into account values(12571083, "name71083", 746.84);
insert into account values(12571084, "name71084", 781.71);
insert into account values(12571085, "name71085", 708.80);
insert into account values(12571086, "name71086", 556.84);
insert into account values(12571087, "name71087", 442.13);
insert into account values(12571088, "name71088", 852.34);
insert into account values(12571089, "name71089", 832.19);
insert into account values(12571090, "name71090", 519.25);
insert into account values(12571091, "name71091", 237.11);
insert into account values(12571092, "name71092", 722.30);
insert into account values(12571093, "name71093", 407.26);
insert into account values(12571094, "name71094", 169.54);
insert into account values(12571095, "name71095", 689.96);
insert into account values(12571096, "name71096", 382.25);
insert into account values(12571097, "name71097", 109.86);
insert into account values(12571098, "name71098", 190.17);
insert into account values(12571099, "name71099", 732.74);
insert into account values(12571100, "name71100", 223.30);
insert into account values(12571101, "name71101", 526.11);
insert into account values(12571102, "name71102", 384.39);
insert into account values(12571103, "name71103", 896.86);
insert into account values(12571104, "name71104", 556.71);
insert into account values(12571105, "name71105", 128.08);
insert into account values(12571106, "name71106", 458.10);
insert into account values(12571107, "name71107", 49.33);
insert into account values(12571108, "name71108", 734.36);
insert into account values(12571109, "name71109", 586.48);
insert into account values(12571110, "name71110", 335.55);
insert into account values(12571111, "name71111", 875.18);
insert into account values(12571112, "name71112", 765.07);
insert into account values(12571113, "name71113", 668.62);
insert into account values(12571114, "name71114", 635.15);
insert into account values(12571115, "name71115", 784.35);
insert into account values(12571116, "name71116", 85.69);
insert into account values(12571117, "name71117", 957.42);
insert into account values(12571118, "name71118", 724.08);
insert into account values(12571119, "name71119", 766.82);
insert into account values(12571120, "name71120", 921.07);
insert into account values(12571121, "name71121", 146.75);
insert into account values(12571122, "name71122", 416.44);
insert into account values(12571123, "name71123", 328.81);
insert into account values(12571124, "name71124", 746.81);
insert into account values(12571125, "name71125", 889.47);
insert into account values(12571126, "name71126", 341.91);
insert into account values(12571127, "name71127", 825.38);
insert into account values(12571128, "name71128", 775.19);
insert into account values(12571129, "name71129", 143.31);
insert into account values(12571130, "name71130", 859.44);
insert into account values(12571131, "name71131", 985.33);
insert into account values(12571132, "name71132", 864.98);
insert into account values(12571133, "name71133", 906.24);
insert into account values(12571134, "name71134", 758.57);
insert into account values(12571135, "name71135", 359.68);
insert into account values(12571136, "name71136", 268.08);
insert into account values(12571137, "name71137", 34.00);
insert into account values(12571138, "name71138", 904.79);
insert into account values(12571139, "name71139", 350.05);
insert into account values(12571140, "name71140", 316.91);
insert into account values(12571141, "name71141", 894.34);
insert into account values(12571142, "name71142", 981.89);
insert into account values(12571143, "name71143", 713.52);
insert into account values(12571144, "name71144", 241.04);
insert into account values(12571145, "name71145", 725.64);
insert into account values(12571146, "name71146", 128.88);
insert into account values(12571147, "name71147", 148.94);
insert into account values(12571148, "name71148", 590.93);
insert into account values(12571149, "name71149", 608.47);
insert into account values(12571150, "name71150", 449.23);
insert into account values(12571151, "name71151", 407.46);
insert into account values(12571152, "name71152", 56.32);
insert into account values(12571153, "name71153", 230.38);
insert into account values(12571154, "name71154", 497.79);
insert into account values(12571155, "name71155", 577.59);
insert into account values(12571156, "name71156", 192.97);
insert into account values(12571157, "name71157", 8.70);
insert into account values(12571158, "name71158", 752.59);
insert into account values(12571159, "name71159", 82.77);
insert into account values(12571160, "name71160", 408.34);
insert into account values(12571161, "name71161", 244.09);
insert into account values(12571162, "name71162", 619.43);
insert into account values(12571163, "name71163", 282.70);
insert into account values(12571164, "name71164", 628.98);
insert into account values(12571165, "name71165", 168.16);
insert into account values(12571166, "name71166", 61.37);
insert into account values(12571167, "name71167", 871.66);
insert into account values(12571168, "name71168", 856.28);
insert into account values(12571169, "name71169", 575.51);
insert into account values(12571170, "name71170", 743.66);
insert into account values(12571171, "name71171", 722.52);
insert into account values(12571172, "name71172", 32.96);
insert into account values(12571173, "name71173", 965.26);
insert into account values(12571174, "name71174", 235.35);
insert into account values(12571175, "name71175", 374.64);
insert into account values(12571176, "name71176", 754.77);
insert into account values(12571177, "name71177", 255.29);
insert into account values(12571178, "name71178", 930.40);
insert into account values(12571179, "name71179", 957.98);
insert into account values(12571180, "name71180", 338.36);
insert into account values(12571181, "name71181", 604.49);
insert into account values(12571182, "name71182", 410.77);
insert into account values(12571183, "name71183", 653.58);
insert into account values(12571184, "name71184", 437.03);
insert into account values(12571185, "name71185", 991.75);
insert into account values(12571186, "name71186", 722.10);
insert into account values(12571187, "name71187", 302.98);
insert into account values(12571188, "name71188", 166.40);
insert into account values(12571189, "name71189", 995.96);
insert into account values(12571190, "name71190", 689.65);
insert into account values(12571191, "name71191", 269.76);
insert into account values(12571192, "name71192", 350.90);
insert into account values(12571193, "name71193", 233.47);
insert into account values(12571194, "name71194", 179.71);
insert into account values(12571195, "name71195", 422.45);
insert into account values(12571196, "name71196", 794.72);
insert into account values(12571197, "name71197", 715.52);
insert into account values(12571198, "name71198", 392.09);
insert into account values(12571199, "name71199", 331.41);
insert into account values(12571200, "name71200", 237.09);
insert into account values(12571201, "name71201", 134.45);
insert into account values(12571202, "name71202", 883.85);
insert into account values(12571203, "name71203", 355.67);
insert into account values(12571204, "name71204", 501.09);
insert into account values(12571205, "name71205", 234.07);
insert into account values(12571206, "name71206", 648.24);
insert into account values(12571207, "name71207", 95.55);
insert into account values(12571208, "name71208", 175.16);
insert into account values(12571209, "name71209", 480.82);
insert into account values(12571210, "name71210", 861.19);
insert into account values(12571211, "name71211", 959.31);
insert into account values(12571212, "name71212", 477.97);
insert into account values(12571213, "name71213", 462.47);
insert into account values(12571214, "name71214", 796.42);
insert into account values(12571215, "name71215", 599.80);
insert into account values(12571216, "name71216", 115.84);
insert into account values(12571217, "name71217", 851.99);
insert into account values(12571218, "name71218", 476.26);
insert into account values(12571219, "name71219", 90.17);
insert into account values(12571220, "name71220", 835.30);
insert into account values(12571221, "name71221", 916.96);
insert into account values(12571222, "name71222", 695.37);
insert into account values(12571223, "name71223", 658.70);
insert into account values(12571224, "name71224", 189.43);
insert into account values(12571225, "name71225", 2.97);
insert into account values(12571226, "name71226", 723.78);
insert into account values(12571227, "name71227", 542.46);
insert into account values(12571228, "name71228", 324.30);
insert into account values(12571229, "name71229", 692.99);
insert into account values(12571230, "name71230", 663.42);
insert into account values(12571231, "name71231", 666.82);
insert into account values(12571232, "name71232", 447.90);
insert into account values(12571233, "name71233", 152.34);
insert into account values(12571234, "name71234", 255.53);
insert into account values(12571235, "name71235", 426.79);
insert into account values(12571236, "name71236", 417.31);
insert into account values(12571237, "name71237", 183.86);
insert into account values(12571238, "name71238", 206.66);
insert into account values(12571239, "name71239", 84.68);
insert into account values(12571240, "name71240", 478.41);
insert into account values(12571241, "name71241", 839.29);
insert into account values(12571242, "name71242", 458.61);
insert into account values(12571243, "name71243", 828.37);
insert into account values(12571244, "name71244", 990.87);
insert into account values(12571245, "name71245", 456.95);
insert into account values(12571246, "name71246", 993.23);
insert into account values(12571247, "name71247", 611.10);
insert into account values(12571248, "name71248", 880.03);
insert into account values(12571249, "name71249", 417.21);
insert into account values(12571250, "name71250", 939.94);
insert into account values(12571251, "name71251", 622.44);
insert into account values(12571252, "name71252", 159.17);
insert into account values(12571253, "name71253", 824.20);
insert into account values(12571254, "name71254", 670.84);
insert into account values(12571255, "name71255", 801.00);
insert into account values(12571256, "name71256", 732.36);
insert into account values(12571257, "name71257", 598.46);
insert into account values(12571258, "name71258", 556.34);
insert into account values(12571259, "name71259", 573.29);
insert into account values(12571260, "name71260", 174.75);
insert into account values(12571261, "name71261", 401.14);
insert into account values(12571262, "name71262", 957.34);
insert into account values(12571263, "name71263", 592.55);
insert into account values(12571264, "name71264", 147.12);
insert into account values(12571265, "name71265", 163.11);
insert into account values(12571266, "name71266", 610.51);
insert into account values(12571267, "name71267", 340.52);
insert into account values(12571268, "name71268", 29.37);
insert into account values(12571269, "name71269", 608.34);
insert into account values(12571270, "name71270", 35.89);
insert into account values(12571271, "name71271", 296.19);
insert into account values(12571272, "name71272", 209.99);
insert into account values(12571273, "name71273", 306.10);
insert into account values(12571274, "name71274", 321.42);
insert into account values(12571275, "name71275", 396.49);
insert into account values(12571276, "name71276", 278.55);
insert into account values(12571277, "name71277", 102.81);
insert into account values(12571278, "name71278", 883.95);
insert into account values(12571279, "name71279", 990.86);
insert into account values(12571280, "name71280", 597.65);
insert into account values(12571281, "name71281", 175.56);
insert into account values(12571282, "name71282", 774.96);
insert into account values(12571283, "name71283", 96.52);
insert into account values(12571284, "name71284", 754.16);
insert into account values(12571285, "name71285", 246.80);
insert into account values(12571286, "name71286", 127.70);
insert into account values(12571287, "name71287", 51.01);
insert into account values(12571288, "name71288", 994.61);
insert into account values(12571289, "name71289", 437.13);
insert into account values(12571290, "name71290", 947.16);
insert into account values(12571291, "name71291", 343.71);
insert into account values(12571292, "name71292", 602.13);
insert into account values(12571293, "name71293", 148.67);
insert into account values(12571294, "name71294", 907.98);
insert into account values(12571295, "name71295", 78.10);
insert into account values(12571296, "name71296", 717.49);
insert into account values(12571297, "name71297", 861.51);
insert into account values(12571298, "name71298", 349.83);
insert into account values(12571299, "name71299", 755.36);
insert into account values(12571300, "name71300", 533.64);
insert into account values(12571301, "name71301", 840.84);
insert into account values(12571302, "name71302", 847.93);
insert into account values(12571303, "name71303", 331.81);
insert into account values(12571304, "name71304", 247.25);
insert into account values(12571305, "name71305", 696.42);
insert into account values(12571306, "name71306", 109.73);
insert into account values(12571307, "name71307", 949.62);
insert into account values(12571308, "name71308", 652.34);
insert into account values(12571309, "name71309", 484.05);
insert into account values(12571310, "name71310", 502.42);
insert into account values(12571311, "name71311", 287.18);
insert into account values(12571312, "name71312", 977.69);
insert into account values(12571313, "name71313", 63.40);
insert into account values(12571314, "name71314", 561.05);
insert into account values(12571315, "name71315", 668.01);
insert into account values(12571316, "name71316", 965.30);
insert into account values(12571317, "name71317", 15.79);
insert into account values(12571318, "name71318", 565.35);
insert into account values(12571319, "name71319", 363.19);
insert into account values(12571320, "name71320", 908.49);
insert into account values(12571321, "name71321", 821.45);
insert into account values(12571322, "name71322", 44.10);
insert into account values(12571323, "name71323", 253.42);
insert into account values(12571324, "name71324", 600.24);
insert into account values(12571325, "name71325", 78.59);
insert into account values(12571326, "name71326", 593.44);
insert into account values(12571327, "name71327", 831.23);
insert into account values(12571328, "name71328", 544.80);
insert into account values(12571329, "name71329", 626.46);
insert into account values(12571330, "name71330", 396.09);
insert into account values(12571331, "name71331", 744.14);
insert into account values(12571332, "name71332", 815.33);
insert into account values(12571333, "name71333", 271.24);
insert into account values(12571334, "name71334", 666.28);
insert into account values(12571335, "name71335", 249.91);
insert into account values(12571336, "name71336", 910.76);
insert into account values(12571337, "name71337", 983.25);
insert into account values(12571338, "name71338", 87.57);
insert into account values(12571339, "name71339", 457.07);
insert into account values(12571340, "name71340", 396.63);
insert into account values(12571341, "name71341", 103.54);
insert into account values(12571342, "name71342", 159.42);
insert into account values(12571343, "name71343", 776.36);
insert into account values(12571344, "name71344", 657.10);
insert into account values(12571345, "name71345", 984.87);
insert into account values(12571346, "name71346", 975.18);
insert into account values(12571347, "name71347", 121.54);
insert into account values(12571348, "name71348", 976.53);
insert into account values(12571349, "name71349", 744.80);
insert into account values(12571350, "name71350", 817.88);
insert into account values(12571351, "name71351", 739.61);
insert into account values(12571352, "name71352", 336.34);
insert into account values(12571353, "name71353", 399.70);
insert into account values(12571354, "name71354", 384.61);
insert into account values(12571355, "name71355", 608.65);
insert into account values(12571356, "name71356", 710.90);
insert into account values(12571357, "name71357", 37.68);
insert into account values(12571358, "name71358", 291.17);
insert into account values(12571359, "name71359", 36.50);
insert into account values(12571360, "name71360", 690.83);
insert into account values(12571361, "name71361", 31.28);
insert into account values(12571362, "name71362", 881.53);
insert into account values(12571363, "name71363", 401.59);
insert into account values(12571364, "name71364", 604.35);
insert into account values(12571365, "name71365", 222.49);
insert into account values(12571366, "name71366", 335.76);
insert into account values(12571367, "name71367", 105.15);
insert into account values(12571368, "name71368", 146.03);
insert into account values(12571369, "name71369", 323.31);
insert into account values(12571370, "name71370", 488.24);
insert into account values(12571371, "name71371", 383.97);
insert into account values(12571372, "name71372", 477.18);
insert into account values(12571373, "name71373", 764.61);
insert into account values(12571374, "name71374", 72.56);
insert into account values(12571375, "name71375", 325.80);
insert into account values(12571376, "name71376", 694.63);
insert into account values(12571377, "name71377", 215.22);
insert into account values(12571378, "name71378", 240.97);
insert into account values(12571379, "name71379", 507.16);
insert into account values(12571380, "name71380", 924.07);
insert into account values(12571381, "name71381", 405.12);
insert into account values(12571382, "name71382", 473.73);
insert into account values(12571383, "name71383", 138.21);
insert into account values(12571384, "name71384", 456.11);
insert into account values(12571385, "name71385", 651.68);
insert into account values(12571386, "name71386", 656.63);
insert into account values(12571387, "name71387", 732.49);
insert into account values(12571388, "name71388", 134.14);
insert into account values(12571389, "name71389", 694.23);
insert into account values(12571390, "name71390", 582.23);
insert into account values(12571391, "name71391", 170.28);
insert into account values(12571392, "name71392", 19.24);
insert into account values(12571393, "name71393", 973.60);
insert into account values(12571394, "name71394", 618.00);
insert into account values(12571395, "name71395", 12.30);
insert into account values(12571396, "name71396", 828.49);
insert into account values(12571397, "name71397", 650.42);
insert into account values(12571398, "name71398", 312.13);
insert into account values(12571399, "name71399", 522.39);
insert into account values(12571400, "name71400", 358.70);
insert into account values(12571401, "name71401", 81.75);
insert into account values(12571402, "name71402", 23.31);
insert into account values(12571403, "name71403", 735.46);
insert into account values(12571404, "name71404", 580.16);
insert into account values(12571405, "name71405", 742.30);
insert into account values(12571406, "name71406", 89.40);
insert into account values(12571407, "name71407", 345.93);
insert into account values(12571408, "name71408", 253.94);
insert into account values(12571409, "name71409", 142.13);
insert into account values(12571410, "name71410", 598.53);
insert into account values(12571411, "name71411", 525.69);
insert into account values(12571412, "name71412", 203.68);
insert into account values(12571413, "name71413", 631.67);
insert into account values(12571414, "name71414", 563.79);
insert into account values(12571415, "name71415", 16.66);
insert into account values(12571416, "name71416", 812.74);
insert into account values(12571417, "name71417", 660.26);
insert into account values(12571418, "name71418", 621.72);
insert into account values(12571419, "name71419", 102.15);
insert into account values(12571420, "name71420", 339.92);
insert into account values(12571421, "name71421", 521.43);
insert into account values(12571422, "name71422", 25.30);
insert into account values(12571423, "name71423", 781.59);
insert into account values(12571424, "name71424", 194.00);
insert into account values(12571425, "name71425", 234.27);
insert into account values(12571426, "name71426", 934.46);
insert into account values(12571427, "name71427", 8.61);
insert into account values(12571428, "name71428", 341.69);
insert into account values(12571429, "name71429", 414.08);
insert into account values(12571430, "name71430", 796.65);
insert into account values(12571431, "name71431", 954.11);
insert into account values(12571432, "name71432", 413.65);
insert into account values(12571433, "name71433", 903.08);
insert into account values(12571434, "name71434", 366.83);
insert into account values(12571435, "name71435", 272.62);
insert into account values(12571436, "name71436", 576.18);
insert into account values(12571437, "name71437", 631.58);
insert into account values(12571438, "name71438", 992.16);
insert into account values(12571439, "name71439", 673.19);
insert into account values(12571440, "name71440", 656.57);
insert into account values(12571441, "name71441", 554.84);
insert into account values(12571442, "name71442", 801.35);
insert into account values(12571443, "name71443", 139.06);
insert into account values(12571444, "name71444", 368.32);
insert into account values(12571445, "name71445", 57.01);
insert into account values(12571446, "name71446", 293.18);
insert into account values(12571447, "name71447", 239.96);
insert into account values(12571448, "name71448", 199.08);
insert into account values(12571449, "name71449", 6.95);
insert into account values(12571450, "name71450", 841.09);
insert into account values(12571451, "name71451", 345.89);
insert into account values(12571452, "name71452", 952.29);
insert into account values(12571453, "name71453", 121.94);
insert into account values(12571454, "name71454", 587.17);
insert into account values(12571455, "name71455", 243.83);
insert into account values(12571456, "name71456", 549.60);
insert into account values(12571457, "name71457", 131.35);
insert into account values(12571458, "name71458", 953.59);
insert into account values(12571459, "name71459", 995.90);
insert into account values(12571460, "name71460", 872.70);
insert into account values(12571461, "name71461", 389.90);
insert into account values(12571462, "name71462", 347.95);
insert into account values(12571463, "name71463", 685.45);
insert into account values(12571464, "name71464", 991.44);
insert into account values(12571465, "name71465", 426.53);
insert into account values(12571466, "name71466", 340.47);
insert into account values(12571467, "name71467", 911.24);
insert into account values(12571468, "name71468", 403.07);
insert into account values(12571469, "name71469", 22.58);
insert into account values(12571470, "name71470", 18.57);
insert into account values(12571471, "name71471", 561.21);
insert into account values(12571472, "name71472", 295.93);
insert into account values(12571473, "name71473", 62.15);
insert into account values(12571474, "name71474", 50.37);
insert into account values(12571475, "name71475", 614.27);
insert into account values(12571476, "name71476", 966.36);
insert into account values(12571477, "name71477", 846.05);
insert into account values(12571478, "name71478", 483.06);
insert into account values(12571479, "name71479", 252.37);
insert into account values(12571480, "name71480", 628.33);
insert into account values(12571481, "name71481", 644.84);
insert into account values(12571482, "name71482", 240.56);
insert into account values(12571483, "name71483", 610.88);
insert into account values(12571484, "name71484", 844.38);
insert into account values(12571485, "name71485", 112.10);
insert into account values(12571486, "name71486", 992.03);
insert into account values(12571487, "name71487", 264.35);
insert into account values(12571488, "name71488", 569.32);
insert into account values(12571489, "name71489", 728.71);
insert into account values(12571490, "name71490", 674.95);
insert into account values(12571491, "name71491", 929.21);
insert into account values(12571492, "name71492", 511.12);
insert into account values(12571493, "name71493", 994.86);
insert into account values(12571494, "name71494", 450.69);
insert into account values(12571495, "name71495", 789.33);
insert into account values(12571496, "name71496", 216.98);
insert into account values(12571497, "name71497", 624.09);
insert into account values(12571498, "name71498", 549.93);
insert into account values(12571499, "name71499", 866.10);
insert into account values(12571500, "name71500", 196.13);
insert into account values(12571501, "name71501", 60.94);
insert into account values(12571502, "name71502", 927.66);
insert into account values(12571503, "name71503", 306.46);
insert into account values(12571504, "name71504", 710.43);
insert into account values(12571505, "name71505", 327.29);
insert into account values(12571506, "name71506", 971.39);
insert into account values(12571507, "name71507", 574.76);
insert into account values(12571508, "name71508", 337.12);
insert into account values(12571509, "name71509", 265.94);
insert into account values(12571510, "name71510", 259.80);
insert into account values(12571511, "name71511", 523.79);
insert into account values(12571512, "name71512", 841.30);
insert into account values(12571513, "name71513", 193.75);
insert into account values(12571514, "name71514", 51.64);
insert into account values(12571515, "name71515", 654.32);
insert into account values(12571516, "name71516", 242.33);
insert into account values(12571517, "name71517", 948.45);
insert into account values(12571518, "name71518", 137.24);
insert into account values(12571519, "name71519", 668.92);
insert into account values(12571520, "name71520", 311.43);
insert into account values(12571521, "name71521", 678.44);
insert into account values(12571522, "name71522", 907.71);
insert into account values(12571523, "name71523", 505.76);
insert into account values(12571524, "name71524", 125.45);
insert into account values(12571525, "name71525", 158.23);
insert into account values(12571526, "name71526", 670.32);
insert into account values(12571527, "name71527", 155.43);
insert into account values(12571528, "name71528", 615.43);
insert into account values(12571529, "name71529", 156.89);
insert into account values(12571530, "name71530", 688.08);
insert into account values(12571531, "name71531", 913.13);
insert into account values(12571532, "name71532", 689.59);
insert into account values(12571533, "name71533", 631.82);
insert into account values(12571534, "name71534", 297.97);
insert into account values(12571535, "name71535", 569.51);
insert into account values(12571536, "name71536", 325.59);
insert into account values(12571537, "name71537", 957.14);
insert into account values(12571538, "name71538", 693.16);
insert into account values(12571539, "name71539", 881.98);
insert into account values(12571540, "name71540", 307.06);
insert into account values(12571541, "name71541", 782.67);
insert into account values(12571542, "name71542", 376.62);
insert into account values(12571543, "name71543", 489.06);
insert into account values(12571544, "name71544", 897.17);
insert into account values(12571545, "name71545", 366.90);
insert into account values(12571546, "name71546", 281.27);
insert into account values(12571547, "name71547", 405.70);
insert into account values(12571548, "name71548", 947.19);
insert into account values(12571549, "name71549", 846.51);
insert into account values(12571550, "name71550", 500.07);
insert into account values(12571551, "name71551", 563.01);
insert into account values(12571552, "name71552", 703.08);
insert into account values(12571553, "name71553", 753.25);
insert into account values(12571554, "name71554", 343.87);
insert into account values(12571555, "name71555", 837.81);
insert into account values(12571556, "name71556", 357.69);
insert into account values(12571557, "name71557", 542.67);
insert into account values(12571558, "name71558", 436.33);
insert into account values(12571559, "name71559", 421.06);
insert into account values(12571560, "name71560", 436.20);
insert into account values(12571561, "name71561", 158.53);
insert into account values(12571562, "name71562", 706.84);
insert into account values(12571563, "name71563", 101.89);
insert into account values(12571564, "name71564", 387.67);
insert into account values(12571565, "name71565", 341.16);
insert into account values(12571566, "name71566", 441.67);
insert into account values(12571567, "name71567", 222.53);
insert into account values(12571568, "name71568", 199.79);
insert into account values(12571569, "name71569", 962.01);
insert into account values(12571570, "name71570", 623.60);
insert into account values(12571571, "name71571", 78.38);
insert into account values(12571572, "name71572", 892.84);
insert into account values(12571573, "name71573", 196.14);
insert into account values(12571574, "name71574", 392.38);
insert into account values(12571575, "name71575", 14.85);
insert into account values(12571576, "name71576", 859.98);
insert into account values(12571577, "name71577", 350.87);
insert into account values(12571578, "name71578", 983.16);
insert into account values(12571579, "name71579", 310.24);
insert into account values(12571580, "name71580", 696.21);
insert into account values(12571581, "name71581", 589.35);
insert into account values(12571582, "name71582", 495.42);
insert into account values(12571583, "name71583", 867.42);
insert into account values(12571584, "name71584", 769.28);
insert into account values(12571585, "name71585", 14.30);
insert into account values(12571586, "name71586", 136.35);
insert into account values(12571587, "name71587", 959.15);
insert into account values(12571588, "name71588", 924.99);
insert into account values(12571589, "name71589", 352.54);
insert into account values(12571590, "name71590", 257.35);
insert into account values(12571591, "name71591", 149.02);
insert into account values(12571592, "name71592", 758.02);
insert into account values(12571593, "name71593", 996.28);
insert into account values(12571594, "name71594", 19.54);
insert into account values(12571595, "name71595", 814.39);
insert into account values(12571596, "name71596", 216.78);
insert into account values(12571597, "name71597", 619.09);
insert into account values(12571598, "name71598", 417.14);
insert into account values(12571599, "name71599", 674.21);
insert into account values(12571600, "name71600", 579.62);
insert into account values(12571601, "name71601", 72.25);
insert into account values(12571602, "name71602", 461.23);
insert into account values(12571603, "name71603", 20.15);
insert into account values(12571604, "name71604", 517.18);
insert into account values(12571605, "name71605", 600.74);
insert into account values(12571606, "name71606", 934.57);
insert into account values(12571607, "name71607", 421.62);
insert into account values(12571608, "name71608", 373.18);
insert into account values(12571609, "name71609", 744.20);
insert into account values(12571610, "name71610", 181.15);
insert into account values(12571611, "name71611", 421.89);
insert into account values(12571612, "name71612", 644.16);
insert into account values(12571613, "name71613", 229.56);
insert into account values(12571614, "name71614", 958.70);
insert into account values(12571615, "name71615", 619.98);
insert into account values(12571616, "name71616", 33.94);
insert into account values(12571617, "name71617", 707.37);
insert into account values(12571618, "name71618", 80.40);
insert into account values(12571619, "name71619", 424.50);
insert into account values(12571620, "name71620", 376.55);
insert into account values(12571621, "name71621", 532.82);
insert into account values(12571622, "name71622", 608.79);
insert into account values(12571623, "name71623", 934.82);
insert into account values(12571624, "name71624", 593.06);
insert into account values(12571625, "name71625", 870.06);
insert into account values(12571626, "name71626", 630.44);
insert into account values(12571627, "name71627", 686.28);
insert into account values(12571628, "name71628", 749.85);
insert into account values(12571629, "name71629", 869.34);
insert into account values(12571630, "name71630", 149.90);
insert into account values(12571631, "name71631", 256.44);
insert into account values(12571632, "name71632", 628.46);
insert into account values(12571633, "name71633", 900.30);
insert into account values(12571634, "name71634", 604.19);
insert into account values(12571635, "name71635", 656.93);
insert into account values(12571636, "name71636", 18.97);
insert into account values(12571637, "name71637", 753.98);
insert into account values(12571638, "name71638", 727.20);
insert into account values(12571639, "name71639", 894.52);
insert into account values(12571640, "name71640", 388.42);
insert into account values(12571641, "name71641", 119.96);
insert into account values(12571642, "name71642", 46.11);
insert into account values(12571643, "name71643", 54.56);
insert into account values(12571644, "name71644", 48.14);
insert into account values(12571645, "name71645", 598.50);
insert into account values(12571646, "name71646", 343.93);
insert into account values(12571647, "name71647", 933.23);
insert into account values(12571648, "name71648", 392.26);
insert into account values(12571649, "name71649", 714.96);
insert into account values(12571650, "name71650", 221.79);
insert into account values(12571651, "name71651", 835.40);
insert into account values(12571652, "name71652", 128.18);
insert into account values(12571653, "name71653", 619.61);
insert into account values(12571654, "name71654", 655.45);
insert into account values(12571655, "name71655", 560.55);
insert into account values(12571656, "name71656", 327.49);
insert into account values(12571657, "name71657", 222.22);
insert into account values(12571658, "name71658", 991.48);
insert into account values(12571659, "name71659", 992.76);
insert into account values(12571660, "name71660", 208.66);
insert into account values(12571661, "name71661", 552.17);
insert into account values(12571662, "name71662", 929.83);
insert into account values(12571663, "name71663", 785.35);
insert into account values(12571664, "name71664", 465.91);
insert into account values(12571665, "name71665", 370.48);
insert into account values(12571666, "name71666", 471.37);
insert into account values(12571667, "name71667", 376.09);
insert into account values(12571668, "name71668", 220.84);
insert into account values(12571669, "name71669", 883.49);
insert into account values(12571670, "name71670", 813.57);
insert into account values(12571671, "name71671", 57.65);
insert into account values(12571672, "name71672", 11.11);
insert into account values(12571673, "name71673", 219.45);
insert into account values(12571674, "name71674", 950.81);
insert into account values(12571675, "name71675", 545.92);
insert into account values(12571676, "name71676", 500.44);
insert into account values(12571677, "name71677", 967.48);
insert into account values(12571678, "name71678", 470.72);
insert into account values(12571679, "name71679", 446.88);
insert into account values(12571680, "name71680", 297.42);
insert into account values(12571681, "name71681", 22.42);
insert into account values(12571682, "name71682", 779.69);
insert into account values(12571683, "name71683", 43.09);
insert into account values(12571684, "name71684", 28.89);
insert into account values(12571685, "name71685", 728.20);
insert into account values(12571686, "name71686", 677.18);
insert into account values(12571687, "name71687", 533.35);
insert into account values(12571688, "name71688", 62.71);
insert into account values(12571689, "name71689", 383.38);
insert into account values(12571690, "name71690", 85.16);
insert into account values(12571691, "name71691", 739.64);
insert into account values(12571692, "name71692", 661.36);
insert into account values(12571693, "name71693", 917.12);
insert into account values(12571694, "name71694", 846.96);
insert into account values(12571695, "name71695", 520.97);
insert into account values(12571696, "name71696", 53.97);
insert into account values(12571697, "name71697", 487.64);
insert into account values(12571698, "name71698", 690.19);
insert into account values(12571699, "name71699", 348.16);
insert into account values(12571700, "name71700", 311.68);
insert into account values(12571701, "name71701", 857.77);
insert into account values(12571702, "name71702", 255.77);
insert into account values(12571703, "name71703", 103.02);
insert into account values(12571704, "name71704", 610.79);
insert into account values(12571705, "name71705", 278.53);
