insert into account values(12520000, "name20000", 654.24);
insert into account values(12521171, "name21171", 724.24);
insert into account values(12521172, "name21172", 270.25);
insert into account values(12521173, "name21173", 342.94);
insert into account values(12521174, "name21174", 434.80);
insert into account values(12521175, "name21175", 310.45);
insert into account values(12521176, "name21176", 828.67);
insert into account values(12521177, "name21177", 780.95);
insert into account values(12521178, "name21178", 367.60);
insert into account values(12521179, "name21179", 45.24);
insert into account values(12521180, "name21180", 569.17);
insert into account values(12521181, "name21181", 896.32);
insert into account values(12521182, "name21182", 334.35);
insert into account values(12521183, "name21183", 753.42);
insert into account values(12521184, "name21184", 530.10);
insert into account values(12521185, "name21185", 863.51);
insert into account values(12521186, "name21186", 618.46);
insert into account values(12521187, "name21187", 316.52);
insert into account values(12521188, "name21188", 762.26);
insert into account values(12521189, "name21189", 158.80);
insert into account values(12521190, "name21190", 728.94);
insert into account values(12521191, "name21191", 748.60);
insert into account values(12521192, "name21192", 499.79);
insert into account values(12521193, "name21193", 917.22);
insert into account values(12521194, "name21194", 765.26);
insert into account values(12521195, "name21195", 103.62);
insert into account values(12521196, "name21196", 717.56);
insert into account values(12521197, "name21197", 859.52);
insert into account values(12521198, "name21198", 426.94);
insert into account values(12521199, "name21199", 127.62);
insert into account values(12521200, "name21200", 726.14);
insert into account values(12521201, "name21201", 657.88);
insert into account values(12521202, "name21202", 784.58);
insert into account values(12521203, "name21203", 45.90);
insert into account values(12521204, "name21204", 802.62);
insert into account values(12521205, "name21205", 802.45);
insert into account values(12521206, "name21206", 425.64);
insert into account values(12521207, "name21207", 368.60);
insert into account values(12521208, "name21208", 153.58);
insert into account values(12521209, "name21209", 169.19);
insert into account values(12521210, "name21210", 123.33);
insert into account values(12521211, "name21211", 792.08);
insert into account values(12521212, "name21212", 124.43);
insert into account values(12521213, "name21213", 189.50);
insert into account values(12521214, "name21214", 848.80);
insert into account values(12521215, "name21215", 491.08);
insert into account values(12521216, "name21216", 919.53);
insert into account values(12521217, "name21217", 56.13);
insert into account values(12521218, "name21218", 900.52);
insert into account values(12521219, "name21219", 194.96);
insert into account values(12521220, "name21220", 82.87);
insert into account values(12521221, "name21221", 322.61);
insert into account values(12521222, "name21222", 656.52);
insert into account values(12521223, "name21223", 775.96);
insert into account values(12521224, "name21224", 978.43);
insert into account values(12521225, "name21225", 70.56);
insert into account values(12521226, "name21226", 380.32);
insert into account values(12521227, "name21227", 778.90);
insert into account values(12521228, "name21228", 425.55);
insert into account values(12521229, "name21229", 148.38);
insert into account values(12521230, "name21230", 448.65);
insert into account values(12521231, "name21231", 200.03);
insert into account values(12521232, "name21232", 588.74);
insert into account values(12521233, "name21233", 568.02);
insert into account values(12521234, "name21234", 7.79);
insert into account values(12521235, "name21235", 576.85);
insert into account values(12521236, "name21236", 984.06);
insert into account values(12521237, "name21237", 453.35);
insert into account values(12521238, "name21238", 852.22);
insert into account values(12521239, "name21239", 774.64);
insert into account values(12521240, "name21240", 588.41);
insert into account values(12521241, "name21241", 234.08);
insert into account values(12521242, "name21242", 9.31);
insert into account values(12521243, "name21243", 613.71);
insert into account values(12521244, "name21244", 592.39);
insert into account values(12521245, "name21245", 80.33);
insert into account values(12521246, "name21246", 443.08);
insert into account values(12521247, "name21247", 811.88);
insert into account values(12521248, "name21248", 31.25);
insert into account values(12521249, "name21249", 582.16);
insert into account values(12521250, "name21250", 791.99);
insert into account values(12521251, "name21251", 14.76);
insert into account values(12521252, "name21252", 508.43);
insert into account values(12521253, "name21253", 583.37);
insert into account values(12521254, "name21254", 542.85);
insert into account values(12521255, "name21255", 513.98);
insert into account values(12521256, "name21256", 389.69);
insert into account values(12521257, "name21257", 483.41);
insert into account values(12521258, "name21258", 696.25);
insert into account values(12521259, "name21259", 267.67);
insert into account values(12521260, "name21260", 758.12);
insert into account values(12521261, "name21261", 152.56);
insert into account values(12521262, "name21262", 641.08);
insert into account values(12521263, "name21263", 587.60);
insert into account values(12521264, "name21264", 599.31);
insert into account values(12521265, "name21265", 894.72);
insert into account values(12521266, "name21266", 973.60);
insert into account values(12521267, "name21267", 831.56);
insert into account values(12521268, "name21268", 461.34);
insert into account values(12521269, "name21269", 324.74);
insert into account values(12521270, "name21270", 166.19);
insert into account values(12521271, "name21271", 647.53);
insert into account values(12521272, "name21272", 783.41);
insert into account values(12521273, "name21273", 68.93);
insert into account values(12521274, "name21274", 331.62);
insert into account values(12521275, "name21275", 881.68);
insert into account values(12521276, "name21276", 844.91);
insert into account values(12521277, "name21277", 125.65);
insert into account values(12521278, "name21278", 524.75);
insert into account values(12521279, "name21279", 559.18);
insert into account values(12521280, "name21280", 549.48);
insert into account values(12521281, "name21281", 172.13);
insert into account values(12521282, "name21282", 388.99);
insert into account values(12521283, "name21283", 168.99);
insert into account values(12521284, "name21284", 457.06);
insert into account values(12521285, "name21285", 843.37);
insert into account values(12521286, "name21286", 548.60);
insert into account values(12521287, "name21287", 827.61);
insert into account values(12521288, "name21288", 281.25);
insert into account values(12521289, "name21289", 438.26);
insert into account values(12521290, "name21290", 610.30);
insert into account values(12521291, "name21291", 750.99);
insert into account values(12521292, "name21292", 759.82);
insert into account values(12521293, "name21293", 186.04);
insert into account values(12521294, "name21294", 740.93);
insert into account values(12521295, "name21295", 897.00);
insert into account values(12521296, "name21296", 385.78);
insert into account values(12521297, "name21297", 542.93);
insert into account values(12521298, "name21298", 18.28);
insert into account values(12521299, "name21299", 484.18);
insert into account values(12521300, "name21300", 726.29);
insert into account values(12521301, "name21301", 13.18);
insert into account values(12521302, "name21302", 66.63);
insert into account values(12521303, "name21303", 621.02);
insert into account values(12521304, "name21304", 565.01);
insert into account values(12521305, "name21305", 647.25);
insert into account values(12521306, "name21306", 131.64);
insert into account values(12521307, "name21307", 618.09);
insert into account values(12521308, "name21308", 273.16);
insert into account values(12521309, "name21309", 184.43);
insert into account values(12521310, "name21310", 432.97);
insert into account values(12521311, "name21311", 780.21);
insert into account values(12521312, "name21312", 892.51);
insert into account values(12521313, "name21313", 98.54);
insert into account values(12521314, "name21314", 796.27);
insert into account values(12521315, "name21315", 625.04);
insert into account values(12521316, "name21316", 847.08);
insert into account values(12521317, "name21317", 280.38);
insert into account values(12521318, "name21318", 585.58);
insert into account values(12521319, "name21319", 582.44);
insert into account values(12521320, "name21320", 535.95);
insert into account values(12521321, "name21321", 375.11);
insert into account values(12521322, "name21322", 641.40);
insert into account values(12521323, "name21323", 503.97);
insert into account values(12521324, "name21324", 768.53);
insert into account values(12521325, "name21325", 969.35);
insert into account values(12521326, "name21326", 909.69);
insert into account values(12521327, "name21327", 251.14);
insert into account values(12521328, "name21328", 513.37);
insert into account values(12521329, "name21329", 347.55);
insert into account values(12521330, "name21330", 57.09);
insert into account values(12521331, "name21331", 826.87);
insert into account values(12521332, "name21332", 962.05);
insert into account values(12521333, "name21333", 360.50);
insert into account values(12521334, "name21334", 648.23);
insert into account values(12521335, "name21335", 235.20);
insert into account values(12521336, "name21336", 551.36);
insert into account values(12521337, "name21337", 367.78);
insert into account values(12521338, "name21338", 323.63);
insert into account values(12521339, "name21339", 420.47);
insert into account values(12521340, "name21340", 891.92);
insert into account values(12521341, "name21341", 671.91);
insert into account values(12521342, "name21342", 200.26);
insert into account values(12521343, "name21343", 658.44);
insert into account values(12521344, "name21344", 58.80);
insert into account values(12521345, "name21345", 6.98);
insert into account values(12521346, "name21346", 394.66);
insert into account values(12521347, "name21347", 310.31);
insert into account values(12521348, "name21348", 521.62);
insert into account values(12521349, "name21349", 216.65);
insert into account values(12521350, "name21350", 447.23);
insert into account values(12521351, "name21351", 211.87);
insert into account values(12521352, "name21352", 567.96);
insert into account values(12521353, "name21353", 416.83);
insert into account values(12521354, "name21354", 813.46);
insert into account values(12521355, "name21355", 725.01);
insert into account values(12521356, "name21356", 64.37);
insert into account values(12521357, "name21357", 430.13);
insert into account values(12521358, "name21358", 868.06);
insert into account values(12521359, "name21359", 100.49);
insert into account values(12521360, "name21360", 996.22);
insert into account values(12521361, "name21361", 171.07);
insert into account values(12521362, "name21362", 900.10);
insert into account values(12521363, "name21363", 106.94);
insert into account values(12521364, "name21364", 567.47);
insert into account values(12521365, "name21365", 555.68);
insert into account values(12521366, "name21366", 359.37);
insert into account values(12521367, "name21367", 857.80);
insert into account values(12521368, "name21368", 591.38);
insert into account values(12521369, "name21369", 1.31);
insert into account values(12521370, "name21370", 811.93);
insert into account values(12521371, "name21371", 865.01);
insert into account values(12521372, "name21372", 158.54);
insert into account values(12521373, "name21373", 368.47);
insert into account values(12521374, "name21374", 400.34);
insert into account values(12521375, "name21375", 981.24);
insert into account values(12521376, "name21376", 579.06);
insert into account values(12521377, "name21377", 950.64);
insert into account values(12521378, "name21378", 427.39);
insert into account values(12521379, "name21379", 289.13);
insert into account values(12521380, "name21380", 85.37);
insert into account values(12521381, "name21381", 939.89);
insert into account values(12521382, "name21382", 159.15);
insert into account values(12521383, "name21383", 233.06);
insert into account values(12521384, "name21384", 47.18);
insert into account values(12521385, "name21385", 595.03);
insert into account values(12521386, "name21386", 729.10);
insert into account values(12521387, "name21387", 419.53);
insert into account values(12521388, "name21388", 958.18);
insert into account values(12521389, "name21389", 25.99);
insert into account values(12521390, "name21390", 658.35);
insert into account values(12521391, "name21391", 955.16);
insert into account values(12521392, "name21392", 406.75);
insert into account values(12521393, "name21393", 0.39);
insert into account values(12521394, "name21394", 862.82);
insert into account values(12521395, "name21395", 674.41);
insert into account values(12521396, "name21396", 565.29);
insert into account values(12521397, "name21397", 115.99);
insert into account values(12521398, "name21398", 30.33);
insert into account values(12521399, "name21399", 951.98);
insert into account values(12521400, "name21400", 343.09);
insert into account values(12521401, "name21401", 542.75);
insert into account values(12521402, "name21402", 56.87);
insert into account values(12521403, "name21403", 514.90);
insert into account values(12521404, "name21404", 280.03);
insert into account values(12521405, "name21405", 617.13);
insert into account values(12521406, "name21406", 790.31);
insert into account values(12521407, "name21407", 556.77);
insert into account values(12521408, "name21408", 474.06);
insert into account values(12521409, "name21409", 369.41);
insert into account values(12521410, "name21410", 519.29);
insert into account values(12521411, "name21411", 826.83);
insert into account values(12521412, "name21412", 221.00);
insert into account values(12521413, "name21413", 499.07);
insert into account values(12521414, "name21414", 362.57);
insert into account values(12521415, "name21415", 980.58);
insert into account values(12521416, "name21416", 780.08);
insert into account values(12521417, "name21417", 676.53);
insert into account values(12521418, "name21418", 339.99);
insert into account values(12521419, "name21419", 680.08);
insert into account values(12521420, "name21420", 701.86);
insert into account values(12521421, "name21421", 875.34);
insert into account values(12521422, "name21422", 452.10);
insert into account values(12521423, "name21423", 680.08);
insert into account values(12521424, "name21424", 442.95);
insert into account values(12521425, "name21425", 721.53);
insert into account values(12521426, "name21426", 201.33);
insert into account values(12521427, "name21427", 410.84);
insert into account values(12521428, "name21428", 687.10);
insert into account values(12521429, "name21429", 179.95);
insert into account values(12521430, "name21430", 695.24);
insert into account values(12521431, "name21431", 366.93);
insert into account values(12521432, "name21432", 274.93);
insert into account values(12521433, "name21433", 181.85);
insert into account values(12521434, "name21434", 529.83);
insert into account values(12521435, "name21435", 310.39);
insert into account values(12521436, "name21436", 465.70);
insert into account values(12521437, "name21437", 632.21);
insert into account values(12521438, "name21438", 798.00);
insert into account values(12521439, "name21439", 177.27);
insert into account values(12521440, "name21440", 558.34);
insert into account values(12521441, "name21441", 812.08);
insert into account values(12521442, "name21442", 537.33);
insert into account values(12521443, "name21443", 534.21);
insert into account values(12521444, "name21444", 541.17);
insert into account values(12521445, "name21445", 780.80);
insert into account values(12521446, "name21446", 121.93);
insert into account values(12521447, "name21447", 686.72);
insert into account values(12521448, "name21448", 537.07);
insert into account values(12521449, "name21449", 831.88);
insert into account values(12521450, "name21450", 458.54);
insert into account values(12521451, "name21451", 240.20);
insert into account values(12521452, "name21452", 402.88);
insert into account values(12521453, "name21453", 902.41);
insert into account values(12521454, "name21454", 545.20);
insert into account values(12521455, "name21455", 824.83);
insert into account values(12521456, "name21456", 379.53);
insert into account values(12521457, "name21457", 567.22);
insert into account values(12521458, "name21458", 88.61);
insert into account values(12521459, "name21459", 942.17);
insert into account values(12521460, "name21460", 354.93);
insert into account values(12521461, "name21461", 917.04);
insert into account values(12521462, "name21462", 682.59);
insert into account values(12521463, "name21463", 819.47);
insert into account values(12521464, "name21464", 19.90);
insert into account values(12521465, "name21465", 109.99);
insert into account values(12521466, "name21466", 606.46);
insert into account values(12521467, "name21467", 299.86);
insert into account values(12521468, "name21468", 582.18);
insert into account values(12521469, "name21469", 721.00);
insert into account values(12521470, "name21470", 126.33);
insert into account values(12521471, "name21471", 37.48);
insert into account values(12521472, "name21472", 767.34);
insert into account values(12521473, "name21473", 103.87);
insert into account values(12521474, "name21474", 482.98);
insert into account values(12521475, "name21475", 274.87);
insert into account values(12521476, "name21476", 305.42);
insert into account values(12521477, "name21477", 437.86);
insert into account values(12521478, "name21478", 416.08);
insert into account values(12521479, "name21479", 310.68);
insert into account values(12521480, "name21480", 89.11);
insert into account values(12521481, "name21481", 566.54);
insert into account values(12521482, "name21482", 470.93);
insert into account values(12521483, "name21483", 826.47);
insert into account values(12521484, "name21484", 293.89);
insert into account values(12521485, "name21485", 410.57);
insert into account values(12521486, "name21486", 646.53);
insert into account values(12521487, "name21487", 659.92);
insert into account values(12521488, "name21488", 439.03);
insert into account values(12521489, "name21489", 889.50);
insert into account values(12521490, "name21490", 212.26);
insert into account values(12521491, "name21491", 214.25);
insert into account values(12521492, "name21492", 281.60);
insert into account values(12521493, "name21493", 644.26);
insert into account values(12521494, "name21494", 39.02);
insert into account values(12521495, "name21495", 789.44);
insert into account values(12521496, "name21496", 388.80);
insert into account values(12521497, "name21497", 648.84);
insert into account values(12521498, "name21498", 234.59);
insert into account values(12521499, "name21499", 377.02);
insert into account values(12521500, "name21500", 999.33);
insert into account values(12521501, "name21501", 77.76);
insert into account values(12521502, "name21502", 296.47);
insert into account values(12521503, "name21503", 750.04);
insert into account values(12521504, "name21504", 800.09);
insert into account values(12521505, "name21505", 733.51);
insert into account values(12521506, "name21506", 136.36);
insert into account values(12521507, "name21507", 262.26);
insert into account values(12521508, "name21508", 562.16);
insert into account values(12521509, "name21509", 297.48);
insert into account values(12521510, "name21510", 744.73);
insert into account values(12521511, "name21511", 665.57);
insert into account values(12521512, "name21512", 955.95);
insert into account values(12521513, "name21513", 854.80);
insert into account values(12521514, "name21514", 963.38);
insert into account values(12521515, "name21515", 767.45);
insert into account values(12521516, "name21516", 89.06);
insert into account values(12521517, "name21517", 981.52);
insert into account values(12521518, "name21518", 211.50);
insert into account values(12521519, "name21519", 607.80);
insert into account values(12521520, "name21520", 820.37);
insert into account values(12521521, "name21521", 560.94);
insert into account values(12521522, "name21522", 364.62);
insert into account values(12521523, "name21523", 414.94);
insert into account values(12521524, "name21524", 444.79);
insert into account values(12521525, "name21525", 133.73);
insert into account values(12521526, "name21526", 522.40);
insert into account values(12521527, "name21527", 934.59);
insert into account values(12521528, "name21528", 304.07);
insert into account values(12521529, "name21529", 951.06);
insert into account values(12521530, "name21530", 926.06);
insert into account values(12521531, "name21531", 55.25);
insert into account values(12521532, "name21532", 540.23);
insert into account values(12521533, "name21533", 480.31);
insert into account values(12521534, "name21534", 790.98);
insert into account values(12521535, "name21535", 887.16);
insert into account values(12521536, "name21536", 317.26);
insert into account values(12521537, "name21537", 111.54);
insert into account values(12521538, "name21538", 908.29);
insert into account values(12521539, "name21539", 66.96);
insert into account values(12521540, "name21540", 317.17);
insert into account values(12521541, "name21541", 612.28);
insert into account values(12521542, "name21542", 600.20);
insert into account values(12521543, "name21543", 726.83);
insert into account values(12521544, "name21544", 983.47);
insert into account values(12521545, "name21545", 791.88);
insert into account values(12521546, "name21546", 31.80);
insert into account values(12521547, "name21547", 499.57);
insert into account values(12521548, "name21548", 830.38);
insert into account values(12521549, "name21549", 232.19);
insert into account values(12521550, "name21550", 139.19);
insert into account values(12521551, "name21551", 847.95);
insert into account values(12521552, "name21552", 636.00);
insert into account values(12521553, "name21553", 464.04);
insert into account values(12521554, "name21554", 85.71);
insert into account values(12521555, "name21555", 766.95);
insert into account values(12521556, "name21556", 702.19);
insert into account values(12521557, "name21557", 3.65);
insert into account values(12521558, "name21558", 159.02);
insert into account values(12521559, "name21559", 991.16);
insert into account values(12521560, "name21560", 486.00);
insert into account values(12521561, "name21561", 143.27);
insert into account values(12521562, "name21562", 709.39);
insert into account values(12521563, "name21563", 473.28);
insert into account values(12521564, "name21564", 551.12);
insert into account values(12521565, "name21565", 221.23);
insert into account values(12521566, "name21566", 122.87);
insert into account values(12521567, "name21567", 361.36);
insert into account values(12521568, "name21568", 762.70);
insert into account values(12521569, "name21569", 415.55);
insert into account values(12521570, "name21570", 650.90);
insert into account values(12521571, "name21571", 155.73);
insert into account values(12521572, "name21572", 351.99);
insert into account values(12521573, "name21573", 370.62);
insert into account values(12521574, "name21574", 842.33);
insert into account values(12521575, "name21575", 648.55);
insert into account values(12521576, "name21576", 671.82);
insert into account values(12521577, "name21577", 806.80);
insert into account values(12521578, "name21578", 691.01);
insert into account values(12521579, "name21579", 500.64);
insert into account values(12521580, "name21580", 239.96);
insert into account values(12521581, "name21581", 819.86);
insert into account values(12521582, "name21582", 725.96);
insert into account values(12521583, "name21583", 223.46);
insert into account values(12521584, "name21584", 73.40);
insert into account values(12521585, "name21585", 38.64);
insert into account values(12521586, "name21586", 448.54);
insert into account values(12521587, "name21587", 648.98);
insert into account values(12521588, "name21588", 491.19);
insert into account values(12521589, "name21589", 498.77);
insert into account values(12521590, "name21590", 13.80);
insert into account values(12521591, "name21591", 552.65);
insert into account values(12521592, "name21592", 8.00);
insert into account values(12521593, "name21593", 225.17);
insert into account values(12521594, "name21594", 783.52);
insert into account values(12521595, "name21595", 210.99);
insert into account values(12521596, "name21596", 39.57);
insert into account values(12521597, "name21597", 347.89);
insert into account values(12521598, "name21598", 975.52);
insert into account values(12521599, "name21599", 29.29);
insert into account values(12521600, "name21600", 84.79);
insert into account values(12521601, "name21601", 98.05);
insert into account values(12521602, "name21602", 671.39);
insert into account values(12521603, "name21603", 772.32);
insert into account values(12521604, "name21604", 483.28);
insert into account values(12521605, "name21605", 833.08);
insert into account values(12521606, "name21606", 951.95);
insert into account values(12521607, "name21607", 815.97);
insert into account values(12521608, "name21608", 642.98);
insert into account values(12521609, "name21609", 83.37);
insert into account values(12521610, "name21610", 971.98);
insert into account values(12521611, "name21611", 822.54);
insert into account values(12521612, "name21612", 898.42);
insert into account values(12521613, "name21613", 925.30);
insert into account values(12521614, "name21614", 421.67);
insert into account values(12521615, "name21615", 869.15);
insert into account values(12521616, "name21616", 884.70);
insert into account values(12521617, "name21617", 486.77);
insert into account values(12521618, "name21618", 573.28);
insert into account values(12521619, "name21619", 295.87);
insert into account values(12521620, "name21620", 857.00);
insert into account values(12521621, "name21621", 160.64);
insert into account values(12521622, "name21622", 278.44);
insert into account values(12521623, "name21623", 135.21);
insert into account values(12521624, "name21624", 930.81);
insert into account values(12521625, "name21625", 756.78);
insert into account values(12521626, "name21626", 756.13);
insert into account values(12521627, "name21627", 82.29);
insert into account values(12521628, "name21628", 50.05);
insert into account values(12521629, "name21629", 798.40);
insert into account values(12521630, "name21630", 170.53);
insert into account values(12521631, "name21631", 233.44);
insert into account values(12521632, "name21632", 581.90);
insert into account values(12521633, "name21633", 604.65);
insert into account values(12521634, "name21634", 474.69);
insert into account values(12521635, "name21635", 625.50);
insert into account values(12521636, "name21636", 131.56);
insert into account values(12521637, "name21637", 114.86);
insert into account values(12521638, "name21638", 612.96);
insert into account values(12521639, "name21639", 671.49);
insert into account values(12521640, "name21640", 429.45);
insert into account values(12521641, "name21641", 14.97);
insert into account values(12521642, "name21642", 68.83);
insert into account values(12521643, "name21643", 292.24);
insert into account values(12521644, "name21644", 4.36);
insert into account values(12521645, "name21645", 260.46);
insert into account values(12521646, "name21646", 344.91);
insert into account values(12521647, "name21647", 976.31);
insert into account values(12521648, "name21648", 972.45);
insert into account values(12521649, "name21649", 743.61);
insert into account values(12521650, "name21650", 531.46);
insert into account values(12521651, "name21651", 927.88);
insert into account values(12521652, "name21652", 352.94);
insert into account values(12521653, "name21653", 499.73);
insert into account values(12521654, "name21654", 790.76);
insert into account values(12521655, "name21655", 131.87);
insert into account values(12521656, "name21656", 373.71);
insert into account values(12521657, "name21657", 340.16);
insert into account values(12521658, "name21658", 80.84);
insert into account values(12521659, "name21659", 693.77);
insert into account values(12521660, "name21660", 538.41);
insert into account values(12521661, "name21661", 981.90);
insert into account values(12521662, "name21662", 614.07);
insert into account values(12521663, "name21663", 372.66);
insert into account values(12521664, "name21664", 417.84);
insert into account values(12521665, "name21665", 540.25);
insert into account values(12521666, "name21666", 296.54);
insert into account values(12521667, "name21667", 511.37);
insert into account values(12521668, "name21668", 662.03);
insert into account values(12521669, "name21669", 114.41);
insert into account values(12521670, "name21670", 618.51);
insert into account values(12521671, "name21671", 914.43);
insert into account values(12521672, "name21672", 980.06);
insert into account values(12521673, "name21673", 946.54);
insert into account values(12521674, "name21674", 14.04);
insert into account values(12521675, "name21675", 292.67);
insert into account values(12521676, "name21676", 610.02);
insert into account values(12521677, "name21677", 797.66);
insert into account values(12521678, "name21678", 338.01);
insert into account values(12521679, "name21679", 165.47);
insert into account values(12521680, "name21680", 273.02);
insert into account values(12521681, "name21681", 935.16);
insert into account values(12521682, "name21682", 160.71);
insert into account values(12521683, "name21683", 705.98);
insert into account values(12521684, "name21684", 137.97);
insert into account values(12521685, "name21685", 465.50);
insert into account values(12521686, "name21686", 218.82);
insert into account values(12521687, "name21687", 736.11);
insert into account values(12521688, "name21688", 626.65);
insert into account values(12521689, "name21689", 45.95);
insert into account values(12521690, "name21690", 372.44);
insert into account values(12521691, "name21691", 467.00);
insert into account values(12521692, "name21692", 601.80);
insert into account values(12521693, "name21693", 879.27);
insert into account values(12521694, "name21694", 98.34);
insert into account values(12521695, "name21695", 66.44);
insert into account values(12521696, "name21696", 984.00);
insert into account values(12521697, "name21697", 528.40);
insert into account values(12521698, "name21698", 254.86);
insert into account values(12521699, "name21699", 665.49);
insert into account values(12521700, "name21700", 124.43);
insert into account values(12521701, "name21701", 828.16);
insert into account values(12521702, "name21702", 684.00);
insert into account values(12521703, "name21703", 500.88);
insert into account values(12521704, "name21704", 776.35);
insert into account values(12521705, "name21705", 588.55);
insert into account values(12521706, "name21706", 472.08);
insert into account values(12521707, "name21707", 512.22);
insert into account values(12521708, "name21708", 826.77);
insert into account values(12521709, "name21709", 835.61);
insert into account values(12521710, "name21710", 431.38);
insert into account values(12521711, "name21711", 360.17);
insert into account values(12521712, "name21712", 23.46);
insert into account values(12521713, "name21713", 975.15);
insert into account values(12521714, "name21714", 765.96);
insert into account values(12521715, "name21715", 484.45);
insert into account values(12521716, "name21716", 639.19);
insert into account values(12521717, "name21717", 175.78);
insert into account values(12521718, "name21718", 88.63);
insert into account values(12521719, "name21719", 627.40);
insert into account values(12521720, "name21720", 763.62);
insert into account values(12521721, "name21721", 432.67);
insert into account values(12521722, "name21722", 899.10);
insert into account values(12521723, "name21723", 174.70);
insert into account values(12521724, "name21724", 762.23);
insert into account values(12521725, "name21725", 925.07);
insert into account values(12521726, "name21726", 901.93);
insert into account values(12521727, "name21727", 741.43);
insert into account values(12521728, "name21728", 876.47);
insert into account values(12521729, "name21729", 436.41);
insert into account values(12521730, "name21730", 258.22);
insert into account values(12521731, "name21731", 709.19);
insert into account values(12521732, "name21732", 324.18);
insert into account values(12521733, "name21733", 457.60);
insert into account values(12521734, "name21734", 911.25);
insert into account values(12521735, "name21735", 65.41);
insert into account values(12521736, "name21736", 502.96);
insert into account values(12521737, "name21737", 271.15);
insert into account values(12521738, "name21738", 730.92);
insert into account values(12521739, "name21739", 930.38);
insert into account values(12521740, "name21740", 751.84);
insert into account values(12521741, "name21741", 190.84);
insert into account values(12521742, "name21742", 619.63);
insert into account values(12521743, "name21743", 729.09);
insert into account values(12521744, "name21744", 963.51);
insert into account values(12521745, "name21745", 879.05);
insert into account values(12521746, "name21746", 488.10);
insert into account values(12521747, "name21747", 460.01);
insert into account values(12521748, "name21748", 554.91);
insert into account values(12521749, "name21749", 687.71);
insert into account values(12521750, "name21750", 384.03);
insert into account values(12521751, "name21751", 137.33);
insert into account values(12521752, "name21752", 237.87);
insert into account values(12521753, "name21753", 828.64);
insert into account values(12521754, "name21754", 925.05);
insert into account values(12521755, "name21755", 186.23);
insert into account values(12521756, "name21756", 322.45);
insert into account values(12521757, "name21757", 856.83);
insert into account values(12521758, "name21758", 685.27);
insert into account values(12521759, "name21759", 180.61);
insert into account values(12521760, "name21760", 826.32);
insert into account values(12521761, "name21761", 16.21);
insert into account values(12521762, "name21762", 298.91);
insert into account values(12521763, "name21763", 826.68);
insert into account values(12521764, "name21764", 553.59);
insert into account values(12521765, "name21765", 681.63);
insert into account values(12521766, "name21766", 328.33);
insert into account values(12521767, "name21767", 829.80);
insert into account values(12521768, "name21768", 543.95);
insert into account values(12521769, "name21769", 137.93);
insert into account values(12521770, "name21770", 108.55);
insert into account values(12521771, "name21771", 225.34);
insert into account values(12521772, "name21772", 466.30);
insert into account values(12521773, "name21773", 175.10);
insert into account values(12521774, "name21774", 566.82);
insert into account values(12521775, "name21775", 826.01);
insert into account values(12521776, "name21776", 22.55);
insert into account values(12521777, "name21777", 105.13);
insert into account values(12521778, "name21778", 501.29);
insert into account values(12521779, "name21779", 646.32);
insert into account values(12521780, "name21780", 30.82);
insert into account values(12521781, "name21781", 754.32);
insert into account values(12521782, "name21782", 868.60);
insert into account values(12521783, "name21783", 801.57);
insert into account values(12521784, "name21784", 201.53);
insert into account values(12521785, "name21785", 78.44);
insert into account values(12521786, "name21786", 52.17);
insert into account values(12521787, "name21787", 61.24);
insert into account values(12521788, "name21788", 172.55);
insert into account values(12521789, "name21789", 889.80);
insert into account values(12521790, "name21790", 15.88);
insert into account values(12521791, "name21791", 626.80);
insert into account values(12521792, "name21792", 202.17);
insert into account values(12521793, "name21793", 411.27);
insert into account values(12521794, "name21794", 493.38);
insert into account values(12521795, "name21795", 584.07);
insert into account values(12521796, "name21796", 302.51);
insert into account values(12521797, "name21797", 632.70);
insert into account values(12521798, "name21798", 374.31);
insert into account values(12521799, "name21799", 979.60);
insert into account values(12521800, "name21800", 772.14);
insert into account values(12521801, "name21801", 429.84);
insert into account values(12521802, "name21802", 993.27);
insert into account values(12521803, "name21803", 382.85);
insert into account values(12521804, "name21804", 444.50);
insert into account values(12521805, "name21805", 478.24);
insert into account values(12521806, "name21806", 485.54);
insert into account values(12521807, "name21807", 429.66);
insert into account values(12521808, "name21808", 36.74);
insert into account values(12521809, "name21809", 164.71);
insert into account values(12521810, "name21810", 624.86);
insert into account values(12521811, "name21811", 154.48);
insert into account values(12521812, "name21812", 170.01);
insert into account values(12521813, "name21813", 74.39);
insert into account values(12521814, "name21814", 518.28);
insert into account values(12521815, "name21815", 319.37);
insert into account values(12521816, "name21816", 786.60);
insert into account values(12521817, "name21817", 877.44);
insert into account values(12521818, "name21818", 400.54);
insert into account values(12521819, "name21819", 586.32);
insert into account values(12521820, "name21820", 515.68);
insert into account values(12521821, "name21821", 548.68);
insert into account values(12521822, "name21822", 31.70);
insert into account values(12521823, "name21823", 851.01);
insert into account values(12521824, "name21824", 583.45);
insert into account values(12521825, "name21825", 680.15);
insert into account values(12521826, "name21826", 769.32);
insert into account values(12521827, "name21827", 757.22);
insert into account values(12521828, "name21828", 513.99);
insert into account values(12521829, "name21829", 939.37);
insert into account values(12521830, "name21830", 407.26);
insert into account values(12521831, "name21831", 424.99);
insert into account values(12521832, "name21832", 972.76);
insert into account values(12521833, "name21833", 92.82);
insert into account values(12521834, "name21834", 416.94);
insert into account values(12521835, "name21835", 763.20);
